,carat,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,cut,color,clarity,priceperpoint,carat_discrete
37010,0.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,1
37011,0.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,1
37012,0.33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,3,2,1
37013,0.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,1
37014,0.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,1
37015,0.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,1
37016,0.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,1
37017,0.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,1
37018,0.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,1
37019,0.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,1
37020,0.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,1
37021,0.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,1
37022,0.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,1
37023,0.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,1
37024,0.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,1
37025,0.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,1
37026,0.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,1
37027,0.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,3,2,2,1
37028,0.49,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5,5,1,1
37029,0.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,1
37030,0.35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,2,1
37031,0.42,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,6,2,1
37032,0.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,2,1
37033,0.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,5,2,1
37034,0.4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,4,2,1
37035,0.4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,4,2,1
37036,0.4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,4,2,1
37037,0.38,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,2,2,1
37038,0.38,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,5,2,2,1
37039,0.38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,5,2,2,1
37040,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,1
37041,0.34,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,1
37042,0.34,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,1
37043,0.34,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37044,0.34,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37045,0.46,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,6,2,1
37046,0.35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1
37047,0.35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1
37048,0.31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
37049,0.32,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,2,1
37050,0.36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,1
37051,0.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,5,2,2,1
37052,0.46,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,6,2,1
37053,0.38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,2,1
37054,0.33,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37055,0.43,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,2,1
37056,0.43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6,2,2,1
37057,0.43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6,2,2,1
37058,0.43,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,6,2,1
37059,0.43,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,6,2,1
37060,0.43,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
37061,0.43,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
37062,0.43,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
37063,0.43,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
37064,0.43,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
37065,0.43,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,2,1
37066,0.43,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,6,2,1
37067,0.42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5,2,2,1
37068,0.48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,1,1
37069,0.55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,7,4,1,2
37070,0.41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,6,2,1
37071,0.41,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,6,4,2,1
37072,0.41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,4,2,1
37073,0.41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,6,2,1
37074,0.41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,6,2,1
37075,0.41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,6,2,1
37076,0.41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,6,2,1
37077,0.41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,6,2,1
37078,0.41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,6,2,1
37079,0.41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,3,6,2,1
37080,0.41,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,6,2,1
37081,0.41,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,6,2,1
37082,0.41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,1
37083,0.41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,1
37084,0.41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,1
37085,0.41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,1
37086,0.41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,1
37087,0.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,1
37088,0.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,1
37089,0.41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,1
37090,0.41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,1
37091,0.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,1
37092,0.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,1
37093,0.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,1
37094,0.41,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,6,2,1
37095,0.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,1
37096,0.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,1
37097,0.41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,6,2,1
37098,0.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,1
37099,0.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,1
37100,0.41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,6,2,1
37101,0.41,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,6,2,1
37102,0.31,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,1
37103,0.38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,2,1
37104,0.38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,2,1
37105,0.38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,2,1
37106,0.38,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
37107,0.38,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
37108,0.38,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
37109,0.38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,2,1
37110,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5,6,2,1
37111,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,6,4,1,2
37112,0.38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,2,2,1
37113,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,3,2,1
37114,0.33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,1
37115,0.39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
37116,0.43,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,4,2,1
37117,0.44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,3,6,2,1
37118,0.42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,2,1
37119,0.42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,2,1
37120,0.42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,1
37121,0.42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,1
37122,0.42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2,1
37123,0.44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,6,2,1
37124,0.44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,6,2,1
37125,0.39,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,1
37126,0.52,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,1,2
37127,0.39,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,2,1
37128,0.37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,1
37129,0.39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
37130,0.37,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,1
37131,0.36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1
37132,0.41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5,2,2,1
37133,0.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,1
37134,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,2,1
37135,0.42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,7,2,1
37136,0.33,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,2,1
37137,0.33,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,2,1
37138,0.37,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,1
37139,0.37,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,1
37140,0.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,1
37141,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,1
37142,0.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
37143,0.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
37144,0.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,5,2,1
37145,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37146,0.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
37147,0.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
37148,0.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
37149,0.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
37150,0.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,1
37151,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37152,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37153,0.36,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,6,1,2,1
37154,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37155,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37156,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37157,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37158,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37159,0.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,5,2,1
37160,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37161,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37162,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37163,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37164,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37165,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37166,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37167,0.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,5,2,1
37168,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37169,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37170,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37171,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37172,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37173,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37174,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37175,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37176,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37177,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37178,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37179,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37180,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37181,0.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,5,2,1
37182,0.48,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,7,1,1
37183,0.46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,6,4,2,1
37184,0.54,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,7,1,2
37185,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37186,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,1
37187,0.32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1
37188,0.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2,1
37189,0.38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,1
37190,0.34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1
37191,0.34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1
37192,0.53,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6,7,1,2
37193,0.51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,7,1,2
37194,0.46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,4,2,1
37195,0.41,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,2,1
37196,0.52,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,6,7,1,2
37197,0.39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,1
37198,0.35,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37199,0.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,3,2,1
37200,0.33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,1
37201,0.46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6,2,2,1
37202,0.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37203,0.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37204,0.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37205,0.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37206,0.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37207,0.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37208,0.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37209,0.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37210,0.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37211,0.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37212,0.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37213,0.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37214,0.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37215,0.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,2,1
37216,0.44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,3,7,2,1
37217,0.38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,2,1
37218,0.38,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,5,2,2,1
37219,0.52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,3,7,1,2
37220,0.31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,1
37221,0.31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,1
37222,0.43,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,6,2,1
37223,0.43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,1
37224,0.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,2,1
37225,0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,1
37226,0.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,2,1
37227,0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,1
37228,0.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,2,1
37229,0.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,2,1
37230,0.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,2,1
37231,0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,1
37232,0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,1
37233,0.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,2,1
37234,0.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,2,1
37235,0.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,2,1
37236,0.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,2,1
37237,0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,1
37238,0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,1
37239,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,2,1
37240,0.52,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,7,1,2
37241,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,3,6,1,2
37242,0.39,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,2,1
37243,0.43,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,3,2,1
37244,0.43,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,3,2,1
37245,0.41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,4,2,1
37246,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,1
37247,0.43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,5,2,1
37248,0.51,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,7,6,1,2
37249,0.4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,2,1
37250,0.4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,2,1
37251,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,1
